woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
śląskie,bedzinski,2023,302401011000,87,190,369,738,308.0,42.0,388.0
śląskie,cieszynski,2023,302403042000,71,243,384,771,318.0,51.0,402.0
śląskie,czestochowski,2023,302404013000,16,228,276,460,233.0,81.0,146.0
śląskie,gliwicki,2023,302405032000,34,108,193,443,139.0,17.0,287.0
śląskie,klobucki,2023,302406013000,23,159,185,334,170.0,46.0,118.0
śląskie,lubliniecki,2023,302407022000,14,56,109,230,98.0,23.0,109.0
śląskie,m. bielsko-biala,2023,252461011000,75,181,381,795,301.0,29.0,465.0
śląskie,m. bytom,2023,252462011000,102,402,624,1146,468.0,34.0,644.0
śląskie,m. chorzow,2023,252463011000,41,137,248,475,194.0,19.0,262.0
śląskie,m. czestochowa,2023,252464011000,61,297,555,632,324.0,74.0,234.0
śląskie,m. dabrowa gornicza,2023,252465011000,56,230,311,691,298.0,40.0,353.0
śląskie,m. gliwice,2023,252466011000,67,120,348,670,244.0,35.0,391.0
śląskie,m. jastrzebie-zdroj,2023,252467011000,47,117,278,258,135.0,26.0,97.0
śląskie,m. jaworzno,2023,252468011000,80,373,358,711,288.0,59.0,364.0
śląskie,m. katowice,2023,252469011000,85,102,928,1880,873.0,276.0,731.0
śląskie,m. myslowice,2023,252470011000,24,139,248,462,200.0,41.0,221.0
śląskie,m. piekary slaskie,2023,252471011000,28,108,160,344,129.0,18.0,197.0
śląskie,m. ruda slaska,2023,252472011000,86,116,313,780,221.0,28.0,531.0
śląskie,m. rybnik,2023,252473011000,65,353,325,729,307.0,45.0,377.0
śląskie,m. siemianowice slaskie,2023,252474011000,29,101,129,129,76.0,19.0,34.0
śląskie,m. sosnowiec,2023,252475011000,61,218,520,1131,499.0,63.0,569.0
śląskie,m. tychy,2023,252477011000,42,99,243,561,233.0,26.0,302.0
śląskie,m. zabrze,2023,252478011000,50,229,253,357,208.0,18.0,131.0
śląskie,m. swietochlowice,2023,252476011000,18,72,128,218,121.0,21.0,76.0
śląskie,m. zory,2023,252479011000,38,155,198,429,156.0,22.0,251.0
śląskie,mikolowski,2023,302408011000,43,138,228,433,178.0,33.0,222.0
śląskie,myszkowski,2023,302409023000,10,111,163,295,137.0,48.0,110.0
śląskie,pszczynski,2023,302410012000,40,140,294,489,203.0,30.0,256.0
śląskie,raciborski,2023,302411022000,26,207,276,476,195.0,27.0,254.0
śląskie,rybnicki,2023,302412013000,34,160,236,409,188.0,32.0,189.0
śląskie,tarnogorski,2023,302413011000,54,205,382,816,307.0,48.0,461.0
śląskie,wodzislawski,2023,302415052000,62,227,372,731,306.0,63.0,362.0
śląskie,zawiercianski,2023,302416032000,29,201,284,542,247.0,30.0,265.0
śląskie,zywiecki,2023,302417022000,42,296,420,719,380.0,69.0,270.0
świętokrzyskie,buski,2023,202601000000,96,126,229,315,163.0,62.0,90.0
świętokrzyskie,jedrzejowski,2023,302602012000,79,136,196,337,180.0,19.0,138.0
świętokrzyskie,kazimierski,2023,302603012000,12,67,79,147,82.0,47.0,18.0
świętokrzyskie,kielecki,2023,302604012000,210,451,682,1250,685.0,195.0,370.0
świętokrzyskie,konecki,2023,302605012000,54,166,327,380,271.0,35.0,74.0
świętokrzyskie,m. kielce,2023,252661011000,98,257,892,985,698.0,122.0,165.0
świętokrzyskie,opatowski,2023,302606012000,12,36,73,141,68.0,25.0,48.0
świętokrzyskie,ostrowiecki,2023,302607022000,136,132,216,309,169.0,30.0,110.0
świętokrzyskie,pinczowski,2023,302608013000,1,66,103,149,93.0,32.0,24.0
świętokrzyskie,sandomierski,2023,302609022000,10,192,198,237,175.0,25.0,37.0
świętokrzyskie,skarzyski,2023,302610022000,74,74,247,301,197.0,38.0,66.0
świętokrzyskie,starachowicki,2023,302611022000,24,337,777,1046,631.0,166.0,249.0
świętokrzyskie,staszowski,2023,302612012000,25,160,260,366,246.0,35.0,85.0
świętokrzyskie,wloszczowski,2023,302613012000,41,95,99,154,88.0,14.0,52.0
dolnośląskie,boleslawiecki,2022,300201011000,20,125,262,379,218.0,103.0,58.0
dolnośląskie,dzierzoniowski,2022,300202011000,49,145,263,304,195.0,37.0,72.0
dolnośląskie,gorowski,2022,300204013000,9,48,154,346,267.0,27.0,52.0
dolnośląskie,glogowski,2022,200203000000,27,236,407,740,344.0,70.0,326.0
dolnośląskie,jaworski,2022,300205023000,6,107,223,187,151.0,14.0,22.0
dolnośląskie,kamiennogorski,2022,300207011000,28,99,156,265,123.0,18.0,124.0
dolnośląskie,karkonoski,2022,300206052000,23,89,163,203,121.0,37.0,45.0
dolnośląskie,klodzki,2022,300208063000,35,270,367,574,286.0,85.0,203.0
dolnośląskie,legnicki,2022,300209011000,18,82,148,218,118.0,58.0,42.0
dolnośląskie,lubanski,2022,300210033000,11,108,151,177,115.0,28.0,34.0
dolnośląskie,lubinski,2022,300211011000,30,171,359,501,292.0,45.0,164.0
dolnośląskie,lwowecki,2022,300212013000,21,79,149,219,104.0,14.0,101.0
dolnośląskie,m. jelenia gora,2022,250261011000,27,61,191,151,111.0,4.0,36.0
dolnośląskie,m. legnica,2022,250262011000,36,84,343,472,279.0,39.0,154.0
dolnośląskie,m. walbrzych,2022,250265011000,69,135,443,464,302.0,28.0,134.0
dolnośląskie,m. wroclaw,2022,250264011000,247,569,2625,3759,2086.0,315.0,1358.0
dolnośląskie,milicki,2022,300213012000,10,47,77,95,54.0,9.0,32.0
dolnośląskie,olesnicki,2022,300214023000,36,113,300,393,271.0,39.0,83.0
dolnośląskie,olawski,2022,300215022000,30,109,213,413,187.0,108.0,118.0
dolnośląskie,polkowicki,2022,300216013000,26,142,285,536,342.0,43.0,151.0
dolnośląskie,strzelinski,2022,300217012000,5,57,142,346,135.0,77.0,134.0
dolnośląskie,trzebnicki,2022,300220013000,16,72,110,168,115.0,17.0,36.0
dolnośląskie,walbrzyski,2022,300221011000,20,40,105,143,92.0,8.0,43.0
dolnośląskie,wolowski,2022,300222013000,9,70,129,97,60.0,12.0,25.0
dolnośląskie,wroclawski,2022,300223012000,48,272,533,608,376.0,99.0,133.0
dolnośląskie,zgorzelecki,2022,300225033000,9,111,280,423,220.0,74.0,129.0
dolnośląskie,zabkowicki,2022,300224013000,23,140,202,376,196.0,99.0,81.0
dolnośląskie,zlotoryjski,2022,300226032000,7,90,141,279,117.0,46.0,116.0
dolnośląskie,sredzki,2022,300218012000,27,64,133,160,105.0,12.0,43.0
dolnośląskie,swidnicki,2022,300219032000,55,464,746,1106,650.0,147.0,309.0
kujawsko - pomorskie,aleksandrowski,2022,200401000000,15,76,76,132,74.0,14.0,44.0
kujawsko - pomorskie,brodnicki,2022,300402022000,11,212,262,351,214.0,44.0,93.0
kujawsko - pomorskie,bydgoski,2022,300403012000,36,194,293,553,245.0,110.0,198.0
kujawsko - pomorskie,chelminski,2022,200404000000,31,105,146,172,109.0,19.0,44.0
kujawsko - pomorskie,golubsko-dobrzynski,2022,300405022000,33,90,153,290,131.0,30.0,129.0
kujawsko - pomorskie,grudziadzki,2022,300406012000,12,97,97,213,92.0,42.0,79.0
kujawsko - pomorskie,inowroclawski,2022,300407022000,52,180,368,800,341.0,146.0,313.0
kujawsko - pomorskie,lipnowski,2022,300408022000,15,71,122,236,110.0,54.0,72.0
kujawsko - pomorskie,m. bydgoszcz,2022,250461011000,24,390,772,830,491.0,148.0,191.0
kujawsko - pomorskie,m. grudziadz,2022,250462011000,54,92,380,821,291.0,27.0,503.0
kujawsko - pomorskie,m. torun,2022,250463011000,47,341,319,373,285.0,19.0,69.0
kujawsko - pomorskie,m. wloclawek,2022,250464011000,68,303,459,566,222.0,106.0,238.0
kujawsko - pomorskie,mogilenski,2022,300409012000,2,64,75,142,74.0,23.0,45.0
kujawsko - pomorskie,nakielski,2022,300410013000,21,147,198,303,159.0,42.0,102.0
kujawsko - pomorskie,radziejowski,2022,300411022000,35,46,66,108,51.0,14.0,43.0
kujawsko - pomorskie,rypinski,2022,300412022000,11,54,65,74,60.0,4.0,10.0
kujawsko - pomorskie,sepolenski,2022,300413013000,28,108,156,315,135.0,30.0,150.0
kujawsko - pomorskie,torunski,2022,300415011000,19,122,174,252,139.0,14.0,99.0
kujawsko - pomorskie,tucholski,2022,300416012000,19,91,107,205,92.0,16.0,97.0
kujawsko - pomorskie,wabrzeski,2022,300417022000,10,41,54,80,41.0,15.0,24.0
kujawsko - pomorskie,wloclawski,2022,300418022000,15,115,193,354,176.0,42.0,136.0
kujawsko - pomorskie,swiecki,2022,300414012000,41,145,222,418,172.0,36.0,210.0
kujawsko - pomorskie,zninski,2022,300419013000,25,132,204,466,191.0,75.0,200.0
lubelskie,bialski,2022,200601000000,45,154,277,384,243.0,42.0,99.0
lubelskie,bilgorajski,2022,300602022000,23,145,204,311,184.0,30.0,97.0
lubelskie,hrubieszowski,2022,300604022000,13,54,180,229,163.0,30.0,36.0
lubelskie,janowski,2022,300605012000,4,70,106,164,94.0,28.0,42.0
lubelskie,krasnostawski,2022,300606022000,15,97,143,206,105.0,30.0,71.0
lubelskie,krasnicki,2022,300607023000,13,83,162,259,165.0,32.0,62.0
lubelskie,lubartowski,2022,300608022000,51,145,240,366,205.0,37.0,124.0
lubelskie,lubelski,2022,300609013000,43,134,328,479,272.0,36.0,171.0
lubelskie,m. biala podlaska,2022,250661011000,10,107,160,329,142.0,10.0,177.0
lubelskie,m. chelm,2022,250662011000,14,55,83,98,60.0,12.0,26.0
lubelskie,m. lublin,2022,250663011000,88,576,939,1234,734.0,107.0,393.0
lubelskie,m. zamosc,2022,250664011000,7,95,182,198,160.0,23.0,15.0
lubelskie,opolski,2022,300612012000,45,172,241,425,211.0,48.0,166.0
lubelskie,parczewski,2022,300613012000,41,54,95,128,86.0,5.0,37.0
lubelskie,pulawski,2022,300614022000,65,243,361,522,324.0,61.0,137.0
lubelskie,radzynski,2022,300615022000,29,87,108,178,106.0,11.0,61.0
lubelskie,rycki,2022,300616011000,18,96,149,200,138.0,9.0,53.0
lubelskie,tomaszowski,2022,300618022000,15,49,115,151,91.0,14.0,46.0
lubelskie,wlodawski,2022,300619022000,12,41,104,154,105.0,22.0,27.0
lubelskie,zamojski,2022,300620012000,16,124,230,357,200.0,60.0,97.0
lubelskie,lukowski,2022,300611032000,26,183,265,546,248.0,44.0,254.0
lubelskie,leczynski,2022,300610012000,102,69,214,323,189.0,43.0,91.0
lubelskie,swidnicki,2022,300617022000,24,129,180,475,228.0,93.0,154.0
lubelskie,chelmski,2022,300603022000,15,84,164,249,149.0,21.0,79.0
lubuskie,gorzowski,2022,300801022000,19,73,175,182,94.0,17.0,71.0
lubuskie,krosnienski,2022,300802022000,7,41,66,115,61.0,23.0,31.0
lubuskie,m. gorzow wielkopolski,2022,250861011000,34,212,317,374,247.0,39.0,88.0
lubuskie,m. zielona gora,2022,250862011000,149,161,554,1045,383.0,48.0,614.0
lubuskie,miedzyrzecki,2022,300803012000,23,71,88,162,67.0,32.0,63.0
lubuskie,nowosolski,2022,300804023000,36,222,326,408,258.0,53.0,97.0
lubuskie,strzelecko-drezdenecki,2022,300806013000,27,126,118,148,90.0,23.0,35.0
lubuskie,sulecinski,2022,300807012000,7,9,76,191,76.0,4.0,111.0
lubuskie,slubicki,2022,300805013000,3,83,69,127,115.0,3.0,9.0
lubuskie,wschowski,2022,300812013000,15,129,164,216,122.0,78.0,16.0
lubuskie,zielonogorski,2022,300809013000,36,91,167,222,114.0,14.0,94.0
lubuskie,swiebodzinski,2022,300808012000,12,69,121,155,89.0,24.0,42.0
lubuskie,zaganski,2022,300810032000,13,102,152,140,90.0,23.0,27.0
lubuskie,zarski,2022,300811032000,71,109,248,380,185.0,34.0,161.0
mazowieckie,bialobrzeski,2022,301401013000,8,68,77,116,68.0,14.0,34.0
mazowieckie,ciechanowski,2022,201402000000,17,190,197,227,185.0,19.0,23.0
mazowieckie,garwolinski,2022,301403032000,14,265,330,424,305.0,50.0,69.0
mazowieckie,gostyninski,2022,301404011000,3,43,51,66,43.0,16.0,7.0
mazowieckie,grodziski,2022,301405032000,29,81,94,127,73.0,8.0,46.0
mazowieckie,grojecki,2022,301406012000,22,116,168,202,133.0,25.0,44.0
mazowieckie,kozienicki,2022,301407032000,5,59,126,153,115.0,16.0,22.0
mazowieckie,legionowski,2022,301408022000,11,136,200,218,149.0,28.0,41.0
mazowieckie,lipski,2022,301409012000,1,33,43,46,39.0,6.0,1.0
mazowieckie,m. ostroleka,2022,251461011000,14,81,87,87,64.0,7.0,16.0
mazowieckie,m. plock,2022,251462011000,41,283,272,333,249.0,37.0,47.0
mazowieckie,m. radom,2022,251463011000,36,531,681,681,542.0,98.0,41.0
mazowieckie,m. siedlce,2022,251464011000,29,90,128,242,141.0,18.0,83.0
mazowieckie,m. st. warszawa,2022,251465011000,441,1485,3429,4228,1973.0,397.0,1858.0
mazowieckie,makowski,2022,301411022000,11,52,54,82,49.0,8.0,25.0
mazowieckie,minski,2022,301412042000,46,123,207,287,192.0,35.0,60.0
mazowieckie,mlawski,2022,301413022000,22,109,163,188,135.0,20.0,33.0
mazowieckie,nowodworski,2022,301414022000,20,135,144,169,124.0,21.0,24.0
mazowieckie,ostrowski,2022,301416022000,10,86,139,145,125.0,14.0,6.0
mazowieckie,ostrolecki,2022,301415012000,18,151,173,208,153.0,36.0,19.0
mazowieckie,otwocki,2022,301417032000,19,115,208,238,179.0,19.0,40.0
mazowieckie,piaseczynski,2022,301418013000,50,237,271,319,212.0,25.0,82.0
mazowieckie,pruszkowski,2022,301421033000,32,110,150,193,117.0,17.0,59.0
mazowieckie,przasnyski,2022,301422023000,8,70,82,108,74.0,8.0,26.0
mazowieckie,przysuski,2022,301423012000,3,24,49,55,48.0,4.0,3.0
mazowieckie,pultuski,2022,301424012000,2,63,87,95,78.0,6.0,11.0
mazowieckie,plocki,2022,301419132000,173,147,376,201,163.0,16.0,22.0
mazowieckie,plonski,2022,301420032000,7,136,193,227,169.0,18.0,40.0
mazowieckie,radomski,2022,301425022000,33,228,404,519,339.0,62.0,118.0
mazowieckie,siedlecki,2022,301426012000,7,102,126,158,111.0,21.0,26.0
mazowieckie,sierpecki,2022,301427022000,8,65,79,87,67.0,13.0,7.0
mazowieckie,sochaczewski,2022,301428022000,26,129,239,298,213.0,30.0,55.0
mazowieckie,sokolowski,2022,301429022000,0,73,115,126,102.0,17.0,7.0
mazowieckie,szydlowiecki,2022,301430012000,7,38,54,58,51.0,4.0,3.0
mazowieckie,warszawski zachodni,2022,301432013000,26,87,108,140,88.0,11.0,41.0
mazowieckie,wolominski,2022,301434052000,88,364,401,508,312.0,44.0,152.0
mazowieckie,wyszkowski,2022,301435012000,39,114,159,216,126.0,26.0,64.0
mazowieckie,wegrowski,2022,301433022000,14,118,142,155,116.0,16.0,23.0
mazowieckie,zwolenski,2022,301436012000,4,38,47,71,45.0,11.0,15.0
mazowieckie,losicki,2022,301410012000,4,59,56,88,48.0,16.0,24.0
mazowieckie,zurominski,2022,301437013000,1,29,36,39,31.0,8.0,0.0
mazowieckie,zyrardowski,2022,301438023000,11,40,72,87,65.0,10.0,12.0
małopolskie,bochenski,2022,201201000000,41,133,194,284,165.0,42.0,77.0
małopolskie,brzeski,2022,301202012000,13,147,187,317,207.0,51.0,59.0
małopolskie,chrzanowski,2022,301203013000,37,133,226,499,213.0,92.0,194.0
małopolskie,dabrowski,2022,301204012000,8,96,148,178,99.0,32.0,47.0
małopolskie,gorlicki,2022,301205023000,24,159,199,294,169.0,21.0,104.0
małopolskie,krakowski,2022,301206012000,205,374,611,1007,553.0,124.0,330.0
małopolskie,limanowski,2022,301207032000,28,154,249,472,244.0,44.0,184.0
małopolskie,m. krakow,2022,251261011000,304,827,1076,1420,843.0,155.0,422.0
małopolskie,m. nowy sacz,2022,251262011000,7,60,126,127,99.0,7.0,21.0
małopolskie,m. tarnow,2022,251263011000,36,143,306,692,308.0,80.0,304.0
małopolskie,miechowski,2022,301208012000,19,93,115,151,97.0,24.0,30.0
małopolskie,myslenicki,2022,301209013000,53,125,187,313,150.0,24.0,139.0
małopolskie,nowosadecki,2022,301210022000,40,276,373,729,393.0,77.0,259.0
małopolskie,nowotarski,2022,301211032000,36,162,309,646,321.0,114.0,211.0
małopolskie,olkuski,2022,301212032000,52,189,296,545,289.0,61.0,195.0
małopolskie,oswiecimski,2022,301213023000,58,207,330,433,266.0,58.0,109.0
małopolskie,proszowicki,2022,301214012000,17,38,56,128,62.0,16.0,50.0
małopolskie,suski,2022,301215032000,35,128,190,350,159.0,28.0,163.0
małopolskie,tarnowski,2022,301216112000,42,238,297,516,334.0,35.0,147.0
małopolskie,tatrzanski,2022,301217022000,25,26,72,77,64.0,3.0,10.0
małopolskie,wadowicki,2022,301218013000,43,175,291,518,254.0,52.0,212.0
małopolskie,wielicki,2022,301219012000,87,210,300,470,236.0,79.0,155.0
opolskie,brzeski,2022,301601011000,33,107,206,395,204.0,40.0,151.0
opolskie,glubczycki,2022,301602013000,5,65,104,231,99.0,25.0,107.0
opolskie,kluczborski,2022,301604013000,38,76,109,115,87.0,9.0,19.0
opolskie,krapkowicki,2022,301605013000,11,53,141,284,113.0,30.0,141.0
opolskie,kedzierzynsko-kozielski,2022,301603022000,27,104,179,356,178.0,23.0,155.0
opolskie,m. opole,2022,251661011000,37,148,270,270,176.0,38.0,56.0
opolskie,namyslowski,2022,301606012000,15,43,113,267,114.0,10.0,143.0
opolskie,nyski,2022,301607013000,73,312,525,736,377.0,107.0,252.0
opolskie,oleski,2022,301608013000,13,68,116,201,105.0,21.0,75.0
opolskie,opolski,2022,301609012000,34,97,205,364,182.0,36.0,146.0
opolskie,prudnicki,2022,301610013000,15,93,145,277,135.0,14.0,128.0
opolskie,strzelecki,2022,301611012000,23,79,127,212,115.0,32.0,65.0
podkarpackie,bieszczadzki,2022,201801000000,7,19,53,94,53.0,8.0,33.0
podkarpackie,brzozowski,2022,201802000000,9,89,118,191,118.0,21.0,52.0
podkarpackie,debicki,2022,301803023000,18,156,217,452,212.0,55.0,185.0
podkarpackie,jaroslawski,2022,301804032000,12,128,261,267,184.0,25.0,58.0
podkarpackie,jasielski,2022,301805022000,44,317,289,395,281.0,58.0,56.0
podkarpackie,kolbuszowski,2022,301806012000,15,115,212,322,204.0,31.0,87.0
podkarpackie,krosnienski,2022,301807012000,13,188,228,352,173.0,64.0,115.0
podkarpackie,leski,2022,301821012000,13,25,60,80,55.0,9.0,16.0
podkarpackie,lezajski,2022,301808022000,9,121,191,312,165.0,45.0,102.0
podkarpackie,lubaczowski,2022,301809023000,5,49,93,140,90.0,7.0,43.0
podkarpackie,m. krosno,2022,251861011000,10,32,77,77,65.0,4.0,8.0
podkarpackie,m. przemysl,2022,251862011000,12,10,17,41,14.0,3.0,24.0
podkarpackie,m. rzeszow,2022,251863011000,140,221,377,515,264.0,52.0,199.0
podkarpackie,m. tarnobrzeg,2022,251864011000,7,53,108,220,108.0,25.0,87.0
podkarpackie,mielecki,2022,301811022000,76,288,354,558,293.0,87.0,178.0
podkarpackie,nizanski,2022,301812012000,8,140,182,376,184.0,53.0,139.0
podkarpackie,przemyski,2022,301813012000,21,75,110,195,114.0,16.0,65.0
podkarpackie,przeworski,2022,301814022000,11,91,129,196,130.0,19.0,47.0
podkarpackie,ropczycko-sedziszowski,2022,301815012000,19,96,118,166,126.0,7.0,33.0
podkarpackie,rzeszowski,2022,301816023000,43,208,324,512,275.0,68.0,169.0
podkarpackie,sanocki,2022,301817022000,29,89,212,384,196.0,44.0,144.0
podkarpackie,stalowowolski,2022,301818022000,44,164,213,292,186.0,35.0,71.0
podkarpackie,strzyzowski,2022,301819012000,7,58,92,147,87.0,15.0,45.0
podkarpackie,tarnobrzeski,2022,301820013000,5,86,126,227,120.0,38.0,69.0
podkarpackie,lancucki,2022,301810022000,7,134,196,223,156.0,27.0,40.0
podlaskie,augustowski,2022,202001000000,23,159,199,300,185.0,40.0,75.0
podlaskie,bialostocki,2022,202002000000,42,291,480,553,345.0,60.0,148.0
podlaskie,bielski,2022,302003011000,7,254,280,335,240.0,56.0,39.0
podlaskie,grajewski,2022,302004011000,0,141,183,333,194.0,70.0,69.0
podlaskie,hajnowski,2022,302005022000,16,104,128,173,93.0,15.0,65.0
podlaskie,kolnenski,2022,302006022000,7,130,175,358,177.0,46.0,135.0
podlaskie,m. bialystok,2022,252061011000,87,673,995,1517,736.0,87.0,694.0
podlaskie,m. suwalki,2022,252063011000,5,78,230,151,108.0,11.0,32.0
podlaskie,m. lomza,2022,252062011000,6,12,179,179,145.0,20.0,14.0
podlaskie,moniecki,2022,302008013000,4,71,93,139,83.0,21.0,35.0
podlaskie,sejnenski,2022,302009022000,1,52,89,90,68.0,15.0,7.0
podlaskie,siemiatycki,2022,302010023000,11,162,191,204,143.0,34.0,27.0
podlaskie,sokolski,2022,302011013000,28,154,190,294,162.0,50.0,82.0
podlaskie,suwalski,2022,302012012000,4,65,99,157,84.0,28.0,45.0
podlaskie,wysokomazowiecki,2022,302013023000,4,105,148,164,108.0,32.0,24.0
podlaskie,zambrowski,2022,302014022000,10,138,153,174,123.0,30.0,21.0
podlaskie,lomzynski,2022,302007013000,38,120,148,210,125.0,43.0,42.0
pomorskie,bytowski,2022,302201012000,22,99,163,333,145.0,49.0,139.0
pomorskie,chojnicki,2022,302202023000,30,173,268,567,245.0,83.0,239.0
pomorskie,czluchowski,2022,302203023000,11,79,165,186,106.0,44.0,36.0
pomorskie,gdanski,2022,302204022000,55,124,198,336,159.0,14.0,163.0
pomorskie,kartuski,2022,302205012000,90,177,330,565,242.0,93.0,230.0
pomorskie,koscierski,2022,302206022000,45,95,207,419,158.0,45.0,216.0
pomorskie,kwidzynski,2022,302207022000,23,87,109,238,103.0,37.0,98.0
pomorskie,leborski,2022,302208032000,38,88,149,167,91.0,12.0,64.0
pomorskie,m. gdansk,2022,252261011000,78,1118,1118,1072,679.0,60.0,333.0
pomorskie,m. gdynia,2022,252262011000,60,251,281,337,209.0,20.0,108.0
pomorskie,m. sopot,2022,252264011000,19,81,106,119,69.0,26.0,24.0
pomorskie,m. slupsk,2022,252263011000,74,72,85,68,43.0,4.0,21.0
pomorskie,malborski,2022,302209032000,24,154,240,287,195.0,25.0,67.0
pomorskie,nowodworski,2022,302210011000,16,35,54,105,43.0,19.0,43.0
pomorskie,pucki,2022,302211011000,18,136,200,283,148.0,25.0,110.0
pomorskie,starogardzki,2022,302213042000,55,220,417,619,347.0,71.0,201.0
pomorskie,sztumski,2022,302216013000,24,76,151,155,106.0,20.0,29.0
pomorskie,slupski,2022,302212022000,54,152,216,262,195.0,16.0,51.0
pomorskie,tczewski,2022,302214023000,74,227,314,415,215.0,38.0,162.0
pomorskie,wejherowski,2022,302215042000,72,312,484,932,418.0,72.0,442.0
warmińsko-mazurskie,bartoszycki,2022,302801011000,6,155,204,403,166.0,36.0,201.0
warmińsko-mazurskie,braniewski,2022,302802011000,10,59,76,108,54.0,13.0,41.0
warmińsko-mazurskie,dzialdowski,2022,302803011000,10,186,215,395,190.0,50.0,155.0
warmińsko-mazurskie,elblaski,2022,302804012000,25,120,159,333,137.0,32.0,164.0
warmińsko-mazurskie,elcki,2022,202805000000,24,241,194,274,173.0,40.0,61.0
warmińsko-mazurskie,gizycki,2022,202806000000,10,160,172,188,164.0,12.0,12.0
warmińsko-mazurskie,goldapski,2022,302818012000,17,64,86,127,72.0,8.0,47.0
warmińsko-mazurskie,ilawski,2022,302807011000,49,204,296,419,227.0,45.0,147.0
warmińsko-mazurskie,ketrzynski,2022,302808022000,14,142,187,259,174.0,32.0,53.0
