woj,pow,rok,kod,odsetek_ogol,odsetek_kobiety,odsetek_mezczyzni,odsetek_dzieci,liczba_ludnosci,liczba_ludnosci_mezczyzni,liczba_ludnosci_kobiety,liczba_dzieci
podkarpackie,leski,2016,1821000,0.3784188834769577,0.45891931902294597,0.12139605462822459,0.43659832953682615,26690,13180,13510,5268
podkarpackie,lezajski,2016,1808000,0.3301751363766868,0.425531914893617,0.06684103458297007,0.38728088055442317,69660,34410,35250,14718
podkarpackie,lubaczowski,2016,1809000,0.1437444543034605,0.21156558533145275,0.021436227224008574,0.13415615776764153,56350,27990,28360,11181
podkarpackie,m. krosno,2016,1861000,0.970581919690788,1.493877551020408,0.3624830086089715,0.06942837306179125,46570,22070,24500,8642
podkarpackie,m. przemysl,2016,1862000,0.3893805309734513,0.33677184466019416,0.05481329222336417,1.0230406547460191,62150,29190,32960,11241
podkarpackie,m. rzeszow,2016,1863000,0.23636751680717105,0.2815760153955231,0.06539632427556659,0.28217299578059074,187420,88690,98730,37920
podkarpackie,m. tarnobrzeg,2016,1864000,0.9033613445378152,0.8397254743641502,0.24529128339903636,1.9647295537933485,47600,22830,24770,8449
podkarpackie,mielecki,2016,1811000,0.599325117370892,0.6900043396499349,0.16225066984221495,0.8080596075139048,136320,67180,69130,28587
podkarpackie,nizanski,2016,1812000,0.6112688686295024,0.5716824644549763,0.35294117647058826,0.7576917189652533,66910,33150,33760,13066
podkarpackie,przemyski,2016,1813000,0.2649273803119957,0.2858683926645092,0.06974248927038626,0.4082914572864322,74360,37280,37080,15920
podkarpackie,przeworski,2016,1814000,0.30353060706121415,0.37768884442221107,0.08,0.34333212865919766,78740,38750,39980,16602
podkarpackie,ropczycko-sedziszowski,2016,1815000,0.3812871822606814,0.42245989304812837,0.08205689277899343,0.559890404431473,73960,36560,37400,16789
podkarpackie,rzeszowski,2016,1816000,0.2815730070096234,0.30160779251261594,0.1395404787681944,0.26843853820598007,168340,83130,85210,37625
podkarpackie,sanocki,2016,1817000,0.2157293957482459,0.2380952380952381,0.11548331907613345,0.18615233466053052,95490,46760,48720,19339
podkarpackie,stalowowolski,2016,1818000,0.46569994422755157,0.4904089757509953,0.14146434716115466,0.7725832012678289,107580,52310,55260,20192
podkarpackie,strzyzowski,2016,1819000,0.13758497895759145,0.20873474630700067,0.0587467362924282,0.015463120457708365,61780,30640,31140,12934
podkarpackie,tarnobrzeski,2016,1820000,0.6974569932685115,0.6551343393448656,0.27746104142911443,1.1631232719992373,53480,26310,27170,10489
podkarpackie,lancucki,2016,1810000,0.10564255530698483,0.15103532277710108,0.030449124587668103,0.06161774591082232,80460,39410,41050,17852
podlaskie,augustowski,2016,2001000,0.6314717365472755,0.6524633821571239,0.3775545549012816,0.5753542292829541,58910,28870,30040,11645
podlaskie,bialostocki,2016,2002000,0.6427350427350428,0.5446946204664959,0.3662089055347482,0.9230664811484033,146250,72090,74170,29467
podlaskie,bielski,2016,2003000,0.8701854493580599,0.6419753086419753,0.6346916696718355,1.2785208497246263,56080,27730,28350,10168
podlaskie,grajewski,2016,2004000,1.2260616153205661,1.013234077750207,0.6412405699916177,1.9717146691442138,48040,23860,24180,9687
podlaskie,hajnowski,2016,2005000,0.38505096262740657,0.5138339920948617,0.09358914365933552,0.4673558985979323,44150,21370,22770,7061
podlaskie,kolnenski,2016,2006000,0.8435897435897436,0.8731381612737544,0.4403481822836662,0.8913308913308913,39000,19530,19470,8190
podlaskie,m. bialystok,2016,2061000,0.6108620166537437,0.7018992568125516,0.08261494252873564,1.0474168435951876,296630,139200,157430,56520
podlaskie,m. suwalki,2016,2063000,0.17233950883239982,0.2529557327467693,0.06013229104028864,0.05434782608695652,69630,33260,36370,14720
podlaskie,m. lomza,2016,2062000,0.3073248407643312,0.4882514494964907,0.01665001665001665,0.22609819121447028,62800,30030,32770,12384
podlaskie,moniecki,2016,2008000,0.6787878787878788,0.6592877767083735,0.4005862237420616,0.7968647942521229,41250,20470,20780,7655
podlaskie,sejnenski,2016,2009000,1.3124387855044075,1.0078277886497065,0.892156862745098,1.8858307849133535,20420,10200,10220,3924
podlaskie,siemiatycki,2016,2010000,0.7795344751866491,0.7605877268798618,0.53125,0.7524454477050414,45540,22400,23140,7974
podlaskie,sokolski,2016,2011000,1.0559277599766967,0.9412780656303972,0.5511346890657236,1.6699643846458252,68660,33930,34740,12635
podlaskie,suwalski,2016,2012000,1.2357361536320624,0.8522727272727272,0.7255864702673213,2.026941961475513,35930,18330,17600,7943
podlaskie,wysokomazowiecki,2016,2013000,0.6839378238341969,0.6389664804469274,0.47830543218312266,0.6066650045707637,57900,29270,28640,12033
podlaskie,zambrowski,2016,2014000,0.7476212052560036,0.5440647482014388,0.4200913242009132,1.278548792481696,44140,21900,22240,9151
podlaskie,lomzynski,2016,2007000,0.5534983434028454,0.5682715074980268,0.3504043126684636,0.44513081395348836,51310,25970,25340,11008
pomorskie,bytowski,2016,2201000,0.5163009006723329,0.44994944388270985,0.22408963585434172,0.771545827633379,78830,39270,39560,18275
pomorskie,chojnicki,2016,2202000,0.5992779783393503,0.6820032573289903,0.2717391304347826,0.5103836677226329,96950,47840,49120,22728
pomorskie,czluchowski,2016,2203000,0.5706234589644241,0.5118384401114207,0.3136136849607983,0.7296278078373504,56780,28060,28720,12198
pomorskie,gdanski,2016,2204000,0.3966690544412607,0.338385618611209,0.10556971241354204,0.70558988045187,111680,54940,56740,27353
pomorskie,kartuski,2016,2205000,0.45242999923704896,0.40433323161428136,0.21974668090950708,0.4982399133495803,131070,65530,65540,36930
pomorskie,koscierski,2016,2206000,0.4807022432771353,0.4905239687848384,0.16434540389972144,0.6154190444220655,71770,35900,35880,17874
pomorskie,kwidzynski,2016,2207000,0.81437125748503,1.0413694721825963,0.4198841698841699,0.35716161563107307,83500,41440,42060,19039
pomorskie,leborski,2016,2208000,0.6361438501057721,0.7468015471585838,0.2026404666871354,0.7138934651290499,66180,32570,33610,14568
pomorskie,m. gdansk,2016,2261000,0.48043126684636117,0.712295081967213,0.11922096832908627,0.2674675050443433,463750,219760,244000,85244
pomorskie,m. gdynia,2016,2262000,0.29110490303251146,0.44069097888675623,0.05482268288504368,0.18405744410107253,246990,116740,130250,44008
pomorskie,m. sopot,2016,2264000,0.5590230664857531,0.9270516717325228,0.11689070718877849,0.05913660555884093,36850,17110,19740,5073
pomorskie,m. slupsk,2016,2263000,0.46225799434413745,0.7782581840642372,0.08302583025830258,0.06770480704129993,91940,43360,48570,16247
pomorskie,malborski,2016,2209000,0.6436494297765974,0.6347268843454379,0.32970550576184376,0.7589419897805831,64010,31240,32770,13308
pomorskie,nowodworski,2016,2210000,0.7940033314825098,0.5179063360881543,0.5595970900951315,1.21548421191703,36020,17870,18150,7569
pomorskie,pucki,2016,2211000,0.6435820895522388,0.5731880625296069,0.18540813869491934,1.0895404120443741,83750,41530,42220,20192
pomorskie,starogardzki,2016,2213000,0.4596078431372549,0.5148423005565863,0.16873607131486787,0.49705822682085615,127500,62820,64680,29574
pomorskie,sztumski,2016,2216000,0.6627218934911243,0.6907894736842105,0.38626609442060084,0.5560902577264464,42250,20970,21280,9351
pomorskie,slupski,2016,2212000,0.5705583756345177,0.5707901685963843,0.3247412218388472,0.5578093306288032,98500,49270,49230,21692
pomorskie,tczewski,2016,2214000,0.7432665745856354,0.6154369262155729,0.3560778810734959,1.1404793095476613,115840,57010,58820,25954
pomorskie,wejherowski,2016,2215000,0.8843280052965099,0.7718969555035129,0.3151862464183381,1.3624081896715758,211460,104700,106750,52554
warmińsko-mazurskie,bartoszycki,2016,2801000,0.7353940217391305,0.9950248756218906,0.1983988861816916,0.656984785615491,58880,28730,30150,11568
warmińsko-mazurskie,braniewski,2016,2802000,0.8581644815256257,0.9566872917658257,0.20534861509073546,1.3938956981494832,41950,20940,21010,8322
warmińsko-mazurskie,dzialdowski,2016,2803000,1.3104075140130285,1.1817367949865711,0.3753846153846154,2.3724873512922193,66010,32500,33510,14626
warmińsko-mazurskie,elblaski,2016,2804000,1.1757617490101566,1.1677574922493972,0.2717578259373925,2.0685348528608225,58090,29070,29030,12811
warmińsko-mazurskie,elcki,2016,2805000,1.1867962022521528,1.2573162800780402,0.37561853351327035,1.6367265469061876,90580,44460,46130,20040
warmińsko-mazurskie,gizycki,2016,2806000,0.47427371368568433,0.6237148732008224,0.09656652360515021,0.546111160045803,57140,27960,29180,11353
warmińsko-mazurskie,goldapski,2016,2818000,0.6040515653775322,0.7759882869692534,0.17790956263899185,0.5807002561912895,27150,13490,13660,5855
warmińsko-mazurskie,ilawski,2016,2807000,0.8222868843625392,1.0408206881812354,0.20652173913043476,0.8770229673417966,92790,46000,46790,20638
warmińsko-mazurskie,ketrzynski,2016,2808000,0.8300765984055026,1.1005225945281278,0.09541984732824427,1.166299649294511,63970,31440,32530,12261
warmińsko-mazurskie,lidzbarski,2016,2809000,0.8396764985727879,0.7602064758329423,0.18330921369995176,1.8266475644699143,42040,20730,21310,8376
warmińsko-mazurskie,m. elblag,2016,2861000,1.3086888357125175,1.1003799873337554,0.5324831983456833,2.5979823230068746,121190,58030,63160,22402
warmińsko-mazurskie,m. olsztyn,2016,2862000,0.6722931961385051,0.6118918918918919,0.146583850931677,1.4647870095715727,172990,80500,92500,32701
warmińsko-mazurskie,mragowski,2016,2810000,0.44545634527816275,0.6133540372670807,0.2101010101010101,0.1465845793022574,50510,24750,25760,10233
warmińsko-mazurskie,nidzicki,2016,2811000,0.933293448997906,0.9339678762641286,0.2888086642599278,1.4906659236556143,33430,16620,16810,7178
warmińsko-mazurskie,nowomiejski,2016,2812000,0.7516413855558071,1.0045045045045045,0.36413290851160673,0.27938342967244706,44170,21970,22200,10380
warmińsko-mazurskie,olecki,2016,2813000,0.930366945969373,1.7215482380127094,0.1329479768786127,0.013324450366422385,34610,17300,17310,7505
warmińsko-mazurskie,olsztynski,2016,2814000,1.418565332903953,1.4344849546250598,0.7752442996742671,1.4518440304698697,124210,61400,62810,26518
warmińsko-mazurskie,ostrodzki,2016,2815000,0.6126313796042042,0.5542078746034708,0.09998077292828302,1.332737030411449,105610,52010,53590,22360
warmińsko-mazurskie,piski,2016,2816000,0.9947643979057591,1.0739191073919108,0.22361984626135567,1.6286912889693181,57300,28620,28680,12157
warmińsko-mazurskie,szczycienski,2016,2817000,0.865616574428835,0.9454136184580754,0.2806414662084765,1.1805741883552454,70470,34920,35540,14908
warmińsko-mazurskie,wegorzewski,2016,2819000,0.5627147766323024,0.4892703862660944,0.19776440240756665,1.1546298392574146,23280,11630,11650,4417
wielkopolskie,chodzieski,2016,3001000,0.33108393083087306,0.46415250725238294,0.090167453842851,0.23249055507120026,47420,23290,24130,10323
wielkopolskie,czarnkowsko-trzcianecki,2016,3002000,0.3834338377517351,0.29988726042841035,0.2504020215943028,0.48575957457687785,87890,43530,44350,19557
wielkopolskie,gnieznienski,2016,3003000,0.1707871358721851,0.16756756756756758,0.04493119910137602,0.2896451846488052,145210,71220,74000,31763
wielkopolskie,gostynski,2016,3004000,0.3141017216454199,0.24434624382635822,0.22588360350783948,0.36288859320188704,76090,37630,38470,16534
wielkopolskie,grodziski,2016,3005000,0.35200311162971604,0.3214562354763749,0.23037875829754004,0.31935800851621354,51420,25610,25820,12212
wielkopolskie,jarocinski,2016,3006000,0.21605798717591304,0.2314184590253199,0.08854612967723507,0.2501924557351809,71740,35010,36730,15588
wielkopolskie,kaliski,2016,3007000,0.2629357134241949,0.25616698292220114,0.1668711656441718,0.23284177846767934,82910,40750,42160,18038
wielkopolskie,kolski,2016,3009000,0.43004652218313855,0.5277221108884436,0.09717723276260991,0.5495411331538166,88130,43220,44910,18197
wielkopolskie,koninski,2016,3010000,0.30584110164582673,0.27342969938094286,0.16930986812469906,0.37882737288430124,129479,64379,65099,28773
wielkopolskie,koscianski,2016,3011000,0.4138279081503911,0.4909496652615919,0.15412278448497305,0.41523312373947086,79260,38930,40330,16858
wielkopolskie,krotoszynski,2016,3012000,0.28935185185185186,0.2503793626707132,0.11770860580695788,0.4710945678725137,77760,38230,39540,17194
wielkopolskie,kepinski,2016,3008000,0.5154091392136025,0.5277973258268824,0.17118402282453637,0.7567743510456506,56460,28040,28420,12289
wielkopolskie,leszczynski,2016,3013000,0.45134500812421013,0.3460706560922855,0.25678119349005424,0.6260843328053104,55390,27650,27740,13257
wielkopolskie,m. kalisz,2016,3061000,0.15452322738386307,0.24716221164408642,0.027293722443837917,0.05226571891496368,102250,47630,54620,19133
wielkopolskie,m. konin,2016,3062000,0.34112025484470404,0.49874055415617125,0.05610098176718093,0.2939181550983495,75340,35650,39700,13269
wielkopolskie,m. leszno,2016,3063000,0.3413341645885287,0.3319377990430622,0.068359375,0.6716590751177334,64160,30720,33440,12953
wielkopolskie,m. poznan,2016,3064000,0.2977589429464996,0.3546173044925125,0.07899960301707026,0.40382749157388376,540370,251900,288480,95833
wielkopolskie,miedzychodzki,2016,3014000,0.37756202804746497,0.3693790149892934,0.1793478260869565,0.4748219417718355,37080,18400,18680,8003
wielkopolskie,nowotomyski,2016,3015000,0.2109479305740988,0.23846960167714887,0.059880239520958084,0.2609452015076834,74900,36740,38160,17245
wielkopolskie,obornicki,2016,3016000,0.6003689418078149,0.3960066555740433,0.3381805884342239,1.019360516280434,59630,29570,30050,13636
wielkopolskie,ostrowski,2016,3017000,0.37259392213901094,0.337976983646275,0.19615287269045809,0.5026929982046678,161570,79020,82550,33420
wielkopolskie,ostrzeszowski,2016,3018000,0.24733706445206716,0.24634059264548375,0.12052593133674214,0.28937577511368334,55390,27380,28010,12095
wielkopolskie,pilski,2016,3019000,0.3726888921240355,0.27809469480889903,0.26910496580434135,0.47186177225730347,137380,67260,70120,28822
wielkopolskie,pleszewski,2016,3020000,0.1740230976111375,0.17576898932831136,0.04784688995215311,0.2828956912810097,63210,31350,31860,13786
wielkopolskie,poznanski,2016,3021000,0.4834435313328158,0.4109445981933058,0.2636493463693288,0.5939066718087158,373570,182060,191510,90755
wielkopolskie,rawicki,2016,3022000,0.4821073558648112,0.6575073601570167,0.1779120510238335,0.2750315914665874,60360,29790,30570,13453
wielkopolskie,szamotulski,2016,3024000,0.4589692545896925,0.3234208812676362,0.2548488949030221,0.7633587786259541,90420,44340,46070,20043
wielkopolskie,slupecki,2016,3023000,0.26836632002683664,0.34356237491661107,0.1282483968950388,0.1512979773849339,59620,29630,29980,12558
wielkopolskie,turecki,2016,3027000,0.30249110320284694,0.2600417924309264,0.17220470531166626,0.3975265017667844,84300,41230,43070,18112
wielkopolskie,wolsztynski,2016,3029000,0.2427099703160468,0.38620689655172413,0.0636717368234878,0.06743593586093212,57270,28270,29000,13346
wielkopolskie,wrzesinski,2016,3030000,0.5618269106007525,0.3580497714575927,0.3847174316794906,0.8686403120014181,77070,37690,39380,16923
wielkopolskie,wagrowiecki,2016,3028000,0.5703259005145798,0.536626916524702,0.18134715025906736,0.9259842519685039,69960,34740,35220,15875
wielkopolskie,zlotowski,2016,3031000,0.44823141916081916,0.46061984646005116,0.16445470282746683,0.6178113703581991,69830,34660,35170,15215
wielkopolskie,sredzki,2016,3025000,0.6361587796845207,0.7277075503928938,0.28501055594651653,0.5685801074850066,57690,28420,29270,12839
wielkopolskie,sremski,2016,3026000,0.5645557191948944,0.4153251770766259,0.13648468708388817,1.2778386272362174,61110,30040,31060,13695
zachodniopomorskie,bialogardzki,2016,3201000,0.6279792746113989,0.43159609120521175,0.44744617982270996,0.9215189873417722,48250,23690,24560,9875
zachodniopomorskie,choszczenski,2016,3202000,0.21332791548151156,0.291970802919708,0.04071661237785017,0.2343829613777642,49220,24560,24660,9813
zachodniopomorskie,drawski,2016,3203000,0.39496378061400483,0.34844384303112313,0.03518648838845883,0.9802264661145852,57980,28420,29560,11834
zachodniopomorskie,goleniowski,2016,3204000,0.5007881653934765,0.3975095785440613,0.24803536345776028,0.8402394106813995,82470,40720,41760,17376
zachodniopomorskie,gryficki,2016,3205000,0.4594506213211249,0.5368693402328589,0.1917989417989418,0.46157583610008907,61160,30240,30920,12349
zachodniopomorskie,gryfinski,2016,3206000,0.31351351351351353,0.4328180737217598,0.07281553398058252,0.2912679070320395,83250,41200,42050,16823
zachodniopomorskie,kamienski,2016,3207000,0.6236786469344608,0.5518672199170125,0.2543103448275862,1.2069369580501523,47300,23200,24100,8534
zachodniopomorskie,koszalinski,2016,3209000,0.2618434993189042,0.24780900574191597,0.1212856276531231,0.3724258799474222,66070,32980,33090,13694
zachodniopomorskie,kolobrzeski,2016,3208000,0.3473882945248584,0.375484496124031,0.07597589730154572,0.6040709126723571,79450,38170,41280,15230
zachodniopomorskie,m. koszalin,2016,3261000,0.3723997028231798,0.24428822495606325,0.25600630169358013,0.7009718018161543,107680,50780,56900,18831
zachodniopomorskie,m. szczecin,2016,3262000,0.1037344398340249,0.1355102809015198,0.014556797504549,0.1466420383243327,404880,192350,212530,70921
zachodniopomorskie,m. swinoujscie,2016,3263000,0.24075875486381323,0.4460093896713615,0.015143866733972743,0.015295197308045275,41120,19810,21300,6538
zachodniopomorskie,mysliborski,2016,3210000,0.14174873172187408,0.17904314646316408,0.048558421851289835,0.13469021251122418,67020,32950,34070,13364
zachodniopomorskie,policki,2016,3211000,0.18134715025906736,0.26429479034307496,0.047556142668428,0.10401016988327748,77200,37850,39350,17306
zachodniopomorskie,pyrzycki,2016,3212000,0.2321517723414878,0.3148425787106447,0.08977556109725686,0.15035709810800651,40060,20050,20010,7981
zachodniopomorskie,stargardzki,2016,3214000,0.45575515635395875,0.515749959196997,0.16109886382906563,0.5737979561065506,120240,58970,61270,23876
zachodniopomorskie,szczecinecki,2016,3215000,0.6362361341323474,0.5145413870246085,0.4214659685863874,0.8367399080224834,78430,38200,40230,15656
zachodniopomorskie,slawienski,2016,3213000,0.19638786603541994,0.23464458247066944,0.0641711229946524,0.21828561833599192,57030,28050,28980,11911
zachodniopomorskie,walecki,2016,3217000,0.6776522866135901,0.6392199349945829,0.4027355623100304,0.7568159022522112,54010,26320,27690,10967
zachodniopomorskie,lobeski,2016,3218000,0.6854410201912858,0.5876124933827421,0.44266666666666665,0.8345286217238231,37640,18750,18890,7669
zachodniopomorskie,swidwinski,2016,3216000,0.6515818143725121,0.4915324246179265,0.467687074829932,0.8778503372229953,47730,23520,24210,9341
łódzkie,belchatowski,2016,1001000,0.4035398230088496,0.615545122587376,0.0954954954954955,0.212222270345186,113000,55500,57510,23089
łódzkie,brzezinski,2016,1021000,0.42057586541572306,0.3075957313245449,0.2870493991989319,0.6207121855602744,30910,14980,15930,6122
łódzkie,kutnowski,2016,1002000,0.6766078312030838,0.6778667708536823,0.2721518987341772,1.1004839824844435,98580,47400,51190,17356
łódzkie,m. piotrkow trybunalski,2016,1062000,0.030793948319721518,0.05802219979818365,0.0,0.0,74690,35050,39640,14447
łódzkie,m. skierniewice,2016,1063000,0.38485412787088763,0.6981356604522015,0.0,0.10329511414110112,48330,23120,25210,9681
łódzkie,m. lodz,2016,1061000,0.20918880114860014,0.26122255318027254,0.06432693217292593,0.23465348308166298,696500,317130,379370,111654
łódzkie,opoczynski,2016,1007000,0.7564766839378239,0.6334957681456784,0.5520669806384092,0.7538139395752318,77200,38220,38990,16715
łódzkie,pabianicki,2016,1008000,0.3528918692372171,0.49447077409162715,0.06964285714285715,0.31848603738749137,119300,56000,63300,21665
łódzkie,pajeczanski,2016,1009000,0.23846153846153847,0.3395650515070584,0.07751937984496124,0.14677103718199608,52000,25800,26210,10220
łódzkie,piotrkowski,2016,1010000,0.6405343260702945,0.6584628670120898,0.25322079075966236,0.8308724160368387,91330,45020,46320,19979
łódzkie,poddebicki,2016,1011000,0.18804243008678884,0.14832535885167464,0.13119533527696794,0.25348542458808615,41480,20580,20900,7890
łódzkie,radomszczanski,2016,1012000,0.5509882805667308,0.46475733150403015,0.3515973585579154,0.7359287693635579,114340,56030,58310,22013
łódzkie,rawski,2016,1013000,0.22208638956805216,0.24949698189134809,0.041254125412541254,0.3637436099095556,49080,24240,24850,10172
łódzkie,sieradzki,2016,1014000,0.3755986891857827,0.4337111877772301,0.11007911936704506,0.49890994465872884,119010,58140,60870,23852
łódzkie,skierniewicki,2016,1015000,0.5706806282722513,0.5754276827371696,0.1850872554204125,0.8762322015334063,38200,18910,19290,8217
łódzkie,tomaszowski,2016,1016000,0.34847331472553494,0.462314829887677,0.09683098591549295,0.3088639729215147,118230,56800,61430,23635
łódzkie,wielunski,2016,1017000,0.6330916623511134,0.5459624174707973,0.3803486529318542,0.8233580340743556,77240,37860,39380,15789
łódzkie,wieruszowski,2016,1018000,0.16808712121212122,0.2857142857142857,0.028721876495931067,0.04477779021605283,42240,20890,21350,8933
łódzkie,zdunskowolski,2016,1019000,0.5472118959107807,0.35991937805931473,0.3629764065335753,0.9326966124459036,67250,32509,34730,13402
łódzkie,zgierski,2016,1020000,0.2645118334241269,0.2884171665897554,0.16556291390728478,0.17982207079310997,165210,78520,86680,31698
łódzkie,laski,2016,1003000,0.19685822231059855,0.2828361100348702,0.028594771241830068,0.1974641446684681,50290,24480,25810,9622
łódzkie,lowicki,2016,1005000,0.4701285606251575,0.4352078239608802,0.32778355879292403,0.4358261748357756,79340,38440,40900,15832
łódzkie,lodzki wschodni,2016,1006000,0.3446327683615819,0.3915171288743882,0.17048794826572602,0.288421920065925,70800,34020,36780,14562
łódzkie,leczycki,2016,1004000,0.36635808548355325,0.364403528960491,0.2186234817813765,0.38274542257163546,50770,24700,26070,9667
śląskie,bielski,2016,2402000,0.5376542073283005,0.5406377367537761,0.08803924034712615,1.0239990769585785,162930,79510,83420,34668
śląskie,bierunsko-ledzinski,2016,2414000,0.5071851225697379,0.4202801867911941,0.0651354130956462,1.2371298587277515,59150,29170,29980,12529
śląskie,bedzinski,2016,2401000,1.26235639861074,1.7802450229709035,0.07286995515695067,1.6815973276647436,149720,71360,78360,26344
śląskie,cieszynski,2016,2403000,1.0485775328910378,1.1023708073855565,0.21542738012508686,1.795428357049066,177860,86340,91530,37317
śląskie,czestochowski,2016,2404000,0.483002728412359,0.49118751805836464,0.08885542168674698,0.9939817511162882,135610,66400,69220,25755
śląskie,gliwicki,2016,2405000,0.5946601941747572,0.5532201109803262,0.04651994990159242,1.4668084729238677,115360,55890,59470,22566
śląskie,klobucki,2016,2406000,0.5341629490490726,0.5352177942539388,0.09519276534983341,1.1112453194830294,85180,42020,43160,16558
śląskie,lubliniecki,2016,2407000,0.4281624154086413,0.43790012804097317,0.023815824292140776,0.9795542699362303,76840,37790,39050,15211
śląskie,m. bielsko-biala,2016,2461000,0.7085973376736615,0.7198679141441937,0.10101010101010101,1.4979066521941387,172030,81180,90850,32245
śląskie,m. bytom,2016,2462000,0.5671501002240301,0.4730721463249407,0.03701418877236274,1.707211554461047,169620,81050,88570,30049
śląskie,m. chorzow,2016,2463000,0.7431444241316271,0.5753138075313807,0.12298232129131438,2.0298420695669024,109400,52040,57360,20642
śląskie,m. czestochowa,2016,2464000,0.8783096848340185,1.0743457242873813,0.051764705882352935,1.6836427430546463,226230,106250,119980,38191
śląskie,m. dabrowa gornicza,2016,2465000,0.23316912972085385,0.24790778462024315,0.042749658002735974,0.49275362318840576,121800,58480,63330,20700
śląskie,m. gliwice,2016,2466000,0.3974527887571366,0.3967414303851037,0.03194888178913738,0.9964302343628745,182160,87640,94520,32215
śląskie,m. jastrzebie-zdroj,2016,2467000,0.41944815309301287,0.6375108790252393,0.02048713862963806,0.4313815713792707,89880,43930,45960,17386
śląskie,m. jaworzno,2016,2468000,0.5493673623878015,0.6302521008403361,0.04234455092489414,1.1459407021160493,92470,44870,47600,16493
śląskie,m. katowice,2016,2469000,0.5722719801415586,0.6484619811984396,0.04938620008466206,1.2926286913693135,298110,141740,156370,48119
śląskie,m. myslowice,2016,2470000,0.5121329936988873,0.31404100700752663,0.07487520798668885,1.6325961068862065,74590,36060,38530,14333
śląskie,m. piekary slaskie,2016,2471000,0.6559428060768543,0.5587932807679122,0.0671892497200448,1.835767864192657,55950,26790,29170,10132
śląskie,m. ruda slaska,2016,2472000,0.6468770214906922,0.44568245125348194,0.044563279857397504,2.0296700863532364,139130,67320,71800,27098
śląskie,m. rybnik,2016,2473000,0.7217235188509874,0.7066741446999438,0.06770680011775096,1.6382817844669284,139250,67940,71320,27773
śląskie,m. siemianowice slaskie,2016,2474000,0.3725519069356501,0.3750705019740552,0.04930662557781201,0.860286210604682,67910,32450,35460,12089
śląskie,m. sosnowiec,2016,2475000,0.6411813280225385,0.6733075078398819,0.20318111852231915,1.2004287245444802,205870,97450,108420,32655
śląskie,m. tychy,2016,2477000,0.6357615894039735,0.7102016250376166,0.09371465503312329,1.1985583773363506,128350,61890,66460,23862
śląskie,m. zabrze,2016,2478000,0.2325316311410008,0.17733230531996916,0.0070863351836541865,0.7868616951808802,175460,84670,90790,30628
śląskie,m. swietochlowice,2016,2476000,1.2460505529225907,1.7351598173515983,0.11079195732457942,1.5790035207510937,50640,24370,26280,9373
śląskie,m. zory,2016,2479000,0.7950330591840025,0.893590148405431,0.07907742998352553,1.4219096399357847,62010,30350,31670,13081
śląskie,mikolowski,2016,2408000,0.6059356966199505,0.6041750301083902,0.044472681067344345,1.3137099960489924,97040,47220,49820,20248
śląskie,myszkowski,2016,2409000,0.5720664155155575,0.6280454791553871,0.04029936672423719,1.2250690968850377,71670,34740,36940,13387
śląskie,pszczynski,2016,2410000,0.522591181273816,0.4941343761109136,0.016679021497405487,1.154015094038254,110220,53960,56260,25043
śląskie,raciborski,2016,2411000,0.4637521767024104,0.4331683168316832,0.06468797564687975,1.1652379241312047,109110,52560,56560,19481
śląskie,rybnicki,2016,2412000,0.3912483912483913,0.4311437991377124,0.06792058516196448,0.6528046421663443,77700,38280,39430,16544
śląskie,tarnogorski,2016,2413000,0.6312913431118781,0.6047032474804032,0.0694855115316381,1.532846715328467,139080,67640,71440,26030
śląskie,wodzislawski,2016,2415000,0.6884539869529419,0.5747409965466206,0.09634162218461138,1.7343606328672438,157890,76810,81080,31539
śląskie,zawiercianski,2016,2416000,0.5344467640918581,0.5191654536632703,0.07251381215469614,1.3033454100597563,119750,57920,61830,21253
śląskie,zywiecki,2016,2417000,0.7010443864229765,0.7414497192445125,0.09086050240513095,1.3186881380123492,153200,74840,78360,32229
świętokrzyskie,buski,2016,2601000,0.24594668865072822,0.22800429184549356,0.15211267605633802,0.29411764705882354,72780,35500,37280,13600
świętokrzyskie,jedrzejowski,2016,2602000,0.9114972954310047,1.0781855482106222,0.38130667286677516,0.8897818599311137,86890,43010,43870,17420
świętokrzyskie,kazimierski,2016,2603000,0.8170411438576015,0.8892713711990821,0.22565320665083136,1.475326437171443,34270,16840,17430,5897
świętokrzyskie,kielecki,2016,2604000,0.6483874054933486,0.5880668257756563,0.3492276695768972,0.8285095665237947,208980,104230,104750,45262
świętokrzyskie,konecki,2016,2605000,0.7472527472527473,0.9031791907514451,0.517582961862308,0.1857379767827529,81900,40380,41520,15075
świętokrzyskie,m. kielce,2016,2661000,1.1588265048052606,1.596454441479222,0.5604656175899978,0.2804475475446233,197700,92780,104920,34231
świętokrzyskie,opatowski,2016,2606000,0.5715892053973014,0.5394345238095238,0.33610271903323263,0.7038762763953604,53360,26480,26880,10087
świętokrzyskie,ostrowiecki,2016,2607000,0.31166279692802284,0.28669527896995706,0.10608598548297041,0.6414203612479474,111980,53730,58250,19488
świętokrzyskie,pinczowski,2016,2608000,0.3413654618473896,0.5459057071960298,0.12696800406297612,0.01397819401733296,39840,19690,20150,7154
świętokrzyskie,sandomierski,2016,2609000,0.28024346943951306,0.39050914483440435,0.04427083333333333,0.3131168742767681,78860,38400,40460,14691
świętokrzyskie,skarzyski,2016,2610000,0.45037968054464517,0.5877901109989909,0.13333333333333333,0.4855889724310777,76380,36750,39640,12768
